object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Plaques,Probability of not plaques,Center of the object_0,Center of the object_1,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1
0,0,1,0,Plaques,1.0,0.0,431.33334,102.666664,3.0,431.0,102.0,433.0,104.0
1,0,2,0,Plaques,1.0,0.0,568.0,103.8,15.0,566.0,102.0,571.0,106.0
2,0,3,0,Plaques,1.0,0.0,577.5,106.36364,22.0,575.0,105.0,581.0,109.0
3,0,4,0,Plaques,1.0,0.0,591.3333,105.333336,3.0,591.0,105.0,593.0,107.0
4,0,5,0,Plaques,1.0,0.0,632.2632,109.52631,19.0,631.0,107.0,635.0,113.0
5,0,6,0,Plaques,1.0,0.0,636.6667,108.333336,3.0,636.0,108.0,638.0,110.0
6,0,7,0,Plaques,1.0,0.0,650.21875,111.515625,64.0,641.0,109.0,659.0,116.0
7,0,8,0,Plaques,1.0,0.0,672.8315,114.11236,89.0,662.0,111.0,684.0,119.0
8,0,9,0,Plaques,1.0,0.0,511.0,113.0,9.0,510.0,112.0,513.0,115.0
9,0,10,0,Plaques,1.0,0.0,595.0,114.5,6.0,594.0,114.0,597.0,116.0
10,0,11,0,Plaques,1.0,0.0,686.125,115.125,8.0,685.0,114.0,688.0,117.0
11,0,12,0,Plaques,1.0,0.0,812.9734,150.25877,1766.0,689.0,115.0,935.0,200.0
12,0,13,0,Plaques,1.0,0.0,630.25,117.583336,12.0,628.0,116.0,633.0,120.0
13,0,14,0,Plaques,1.0,0.0,644.3571,118.14286,28.0,641.0,116.0,649.0,121.0
14,0,15,0,Plaques,1.0,0.0,529.36365,118.63636,11.0,528.0,117.0,532.0,121.0
15,0,16,0,Plaques,1.0,0.0,659.0,120.0,7.0,658.0,119.0,661.0,122.0
16,0,17,0,Plaques,1.0,0.0,587.2857,121.0,7.0,586.0,120.0,589.0,123.0
17,0,18,0,Plaques,1.0,0.0,694.2,120.4,5.0,693.0,120.0,696.0,122.0
18,0,19,0,Plaques,1.0,0.0,636.9524,126.85714,21.0,635.0,124.0,640.0,131.0
19,0,20,0,Plaques,1.0,0.0,624.76746,128.2093,43.0,621.0,125.0,630.0,132.0
20,0,21,0,Plaques,1.0,0.0,657.6667,126.888885,9.0,656.0,126.0,660.0,129.0
21,0,22,0,Plaques,1.0,0.0,653.5,127.5,4.0,653.0,127.0,655.0,129.0
22,0,23,0,Plaques,1.0,0.0,695.0,129.0,9.0,694.0,128.0,697.0,131.0
23,0,24,0,Plaques,1.0,0.0,610.5,129.5,4.0,610.0,129.0,612.0,131.0
24,0,25,0,Plaques,1.0,0.0,684.25,129.75,4.0,684.0,129.0,686.0,132.0
25,0,26,0,Plaques,1.0,0.0,586.5,131.5,4.0,586.0,131.0,588.0,133.0
26,0,27,0,Plaques,1.0,0.0,540.3158,134.42105,19.0,539.0,132.0,543.0,138.0
27,0,28,0,Plaques,1.0,0.0,667.0,134.0,9.0,666.0,133.0,669.0,136.0
28,0,29,0,Plaques,1.0,0.0,691.6429,135.14285,14.0,690.0,134.0,695.0,138.0
29,0,30,0,Plaques,1.0,0.0,698.1429,136.19048,21.0,696.0,134.0,701.0,139.0
30,0,31,0,Plaques,1.0,0.0,548.1111,136.66667,9.0,547.0,135.0,550.0,139.0
31,0,32,0,Plaques,1.0,0.0,681.2857,143.85715,49.0,678.0,135.0,685.0,152.0
32,0,33,0,Plaques,1.0,0.0,623.7692,138.07692,13.0,622.0,136.0,627.0,141.0
33,0,34,0,Plaques,1.0,0.0,586.3929,140.08928,56.0,581.0,137.0,594.0,145.0
34,0,35,0,Plaques,1.0,0.0,729.13464,143.8077,52.0,724.0,137.0,734.0,151.0
35,0,36,0,Plaques,1.0,0.0,544.0,139.66667,18.0,542.0,138.0,547.0,142.0
36,0,37,0,Plaques,1.0,0.0,665.7143,138.57143,7.0,664.0,138.0,668.0,140.0
37,0,38,0,Plaques,1.0,0.0,634.2143,140.35715,14.0,632.0,139.0,637.0,143.0
38,0,39,0,Plaques,1.0,0.0,538.1667,141.16667,6.0,537.0,140.0,540.0,143.0
39,0,40,0,Plaques,1.0,0.0,770.0,140.5,6.0,769.0,140.0,772.0,142.0
40,0,41,0,Plaques,1.0,0.0,596.75,142.0,4.0,596.0,141.0,598.0,144.0
41,0,42,0,Plaques,1.0,0.0,724.5,141.5,4.0,724.0,141.0,726.0,143.0
42,0,43,0,Plaques,1.0,0.0,740.0,142.0,9.0,739.0,141.0,742.0,144.0
43,0,44,0,Plaques,1.0,0.0,569.2,143.0,10.0,568.0,142.0,572.0,145.0
44,0,45,0,Plaques,1.0,0.0,613.5,144.875,24.0,611.0,143.0,617.0,148.0
45,0,46,0,Plaques,1.0,0.0,641.5,144.5,4.0,641.0,144.0,643.0,146.0
46,0,47,0,Plaques,1.0,0.0,658.8333,145.16667,6.0,658.0,144.0,661.0,147.0
47,0,48,0,Plaques,1.0,0.0,668.8,145.0,10.0,667.0,144.0,671.0,147.0
48,0,49,0,Plaques,1.0,0.0,687.2857,144.57143,7.0,686.0,144.0,690.0,146.0
49,0,50,0,Plaques,1.0,0.0,574.2222,148.93333,45.0,570.0,145.0,579.0,154.0
50,0,51,0,Plaques,1.0,0.0,633.0,146.0,9.0,632.0,145.0,635.0,148.0
51,0,52,0,Plaques,1.0,0.0,735.1111,146.66667,9.0,734.0,145.0,737.0,149.0
