object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Plaques,Probability of not plaques,Center of the object_0,Center of the object_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Size in pixels
0,0,1,0,Plaques,1.0,0.0,379.2,249.0,378.0,248.0,382.0,251.0,10.0
1,0,2,0,Plaques,1.0,0.0,1583.4,273.2,1583.0,272.0,1585.0,275.0,5.0
2,0,3,0,Plaques,1.0,0.0,1585.8,278.4,1585.0,278.0,1588.0,280.0,5.0
3,0,4,0,Plaques,1.0,0.0,258.0,282.7143,257.0,282.0,260.0,285.0,7.0
4,0,5,0,Plaques,1.0,0.0,1583.5,282.5,1583.0,282.0,1585.0,284.0,4.0
5,0,6,0,Plaques,1.0,0.0,327.0,295.0,326.0,294.0,329.0,297.0,9.0
6,0,7,0,Plaques,1.0,0.0,339.6,294.8,339.0,294.0,341.0,297.0,5.0
7,0,8,0,Plaques,1.0,0.0,1005.38464,323.3846,1004.0,322.0,1008.0,326.0,13.0
8,0,9,0,Plaques,1.0,0.0,829.1667,345.91666,827.0,345.0,832.0,348.0,12.0
9,0,10,0,Plaques,1.0,0.0,253.125,463.875,252.0,463.0,255.0,466.0,8.0
10,0,11,0,Plaques,1.0,0.0,1434.3334,499.66666,1434.0,499.0,1436.0,501.0,3.0
11,0,12,0,Plaques,1.0,0.0,974.875,533.125,974.0,532.0,977.0,535.0,8.0
12,0,13,0,Plaques,1.0,0.0,1402.6666,585.3333,1402.0,585.0,1404.0,587.0,3.0
13,0,14,0,Plaques,1.0,0.0,289.66666,640.3333,289.0,640.0,291.0,642.0,3.0
14,0,15,0,Plaques,1.0,0.0,1518.4,837.2,1518.0,836.0,1520.0,839.0,5.0
15,0,16,0,Plaques,1.0,0.0,1519.5,845.5,1519.0,844.0,1521.0,848.0,6.0
16,0,17,0,Plaques,1.0,0.0,1524.4,881.2,1524.0,880.0,1526.0,883.0,5.0
17,0,18,0,Plaques,1.0,0.0,239.5,1199.5,239.0,1199.0,241.0,1201.0,4.0
18,0,19,0,Plaques,1.0,0.0,246.53769,1244.5377,242.0,1215.0,254.0,1267.0,199.0
19,0,20,0,Plaques,1.0,0.0,259.8,1241.8,259.0,1241.0,262.0,1244.0,5.0
20,0,21,0,Plaques,1.0,0.0,1322.5,1557.5,1322.0,1557.0,1324.0,1559.0,4.0
21,0,22,0,Plaques,1.0,0.0,1095.6666,1965.1666,1095.0,1963.0,1097.0,1968.0,6.0
22,0,23,0,Plaques,1.0,0.0,1099.4286,1971.2858,1099.0,1970.0,1101.0,1974.0,7.0
23,0,24,0,Plaques,1.0,0.0,1094.25,1971.75,1094.0,1971.0,1096.0,1974.0,4.0
24,0,25,0,Plaques,1.0,0.0,1097.5,1983.1666,1096.0,1979.0,1099.0,1987.0,12.0
25,0,26,0,Plaques,1.0,0.0,1090.0834,1987.2084,1089.0,1980.0,1092.0,1995.0,24.0
26,0,27,0,Plaques,1.0,0.0,1088.9412,2000.4706,1088.0,1996.0,1091.0,2006.0,17.0
27,0,28,0,Plaques,1.0,0.0,1095.0,2002.0,1095.0,2001.0,1096.0,2004.0,3.0
28,0,29,0,Plaques,1.0,0.0,1087.0,2010.5,1086.0,2008.0,1089.0,2014.0,12.0
29,0,30,0,Plaques,1.0,0.0,1109.1299,2047.3298,1094.0,2008.0,1119.0,2077.0,285.0
30,0,31,0,Plaques,1.0,0.0,1085.5714,2017.7142,1085.0,2016.0,1087.0,2020.0,7.0
31,0,32,0,Plaques,1.0,0.0,1085.5,2022.0,1085.0,2021.0,1087.0,2024.0,4.0
32,0,33,0,Plaques,1.0,0.0,1085.5,2026.0,1085.0,2025.0,1087.0,2028.0,6.0
33,0,34,0,Plaques,1.0,0.0,1095.44,2045.2,1094.0,2040.0,1098.0,2052.0,25.0
34,0,35,0,Plaques,1.0,0.0,1096.125,2060.375,1095.0,2058.0,1098.0,2063.0,8.0
35,0,36,0,Plaques,1.0,0.0,190.5,2070.5,190.0,2070.0,192.0,2072.0,4.0
36,0,37,0,Plaques,1.0,0.0,1069.0,2071.0,1069.0,2070.0,1070.0,2073.0,3.0
37,0,38,0,Plaques,1.0,0.0,1064.3334,2076.5557,1063.0,2075.0,1067.0,2079.0,9.0
38,0,39,0,Plaques,1.0,0.0,1090.5,2079.7144,1087.0,2078.0,1095.0,2083.0,14.0
39,0,40,0,Plaques,1.0,0.0,1082.4667,2084.6,1079.0,2083.0,1087.0,2087.0,15.0
40,0,41,0,Plaques,1.0,0.0,54.5,2087.5,54.0,2087.0,56.0,2089.0,4.0
41,0,42,0,Plaques,1.0,0.0,1076.0,2087.5,1074.0,2087.0,1079.0,2089.0,8.0
42,0,43,0,Plaques,1.0,0.0,1071.7142,2089.5715,1070.0,2089.0,1074.0,2091.0,7.0
43,0,44,0,Plaques,1.0,0.0,1067.0,2091.5,1065.0,2091.0,1070.0,2093.0,8.0
44,0,45,0,Plaques,1.0,0.0,1061.7142,2093.5715,1060.0,2093.0,1064.0,2095.0,7.0
45,0,46,0,Plaques,1.0,0.0,1057.2,2095.6,1056.0,2095.0,1059.0,2097.0,5.0
46,0,47,0,Plaques,1.0,0.0,107.0,2159.8,106.0,2158.0,109.0,2162.0,10.0
47,0,48,0,Plaques,1.0,0.0,379.33334,2173.6667,379.0,2173.0,381.0,2175.0,3.0
48,0,49,0,Plaques,1.0,0.0,256.66666,2225.3333,256.0,2225.0,258.0,2227.0,3.0
49,0,50,0,Plaques,1.0,0.0,65.5,2244.5,65.0,2244.0,67.0,2246.0,4.0
50,0,51,0,Plaques,1.0,0.0,85.0,2304.5,84.0,2304.0,87.0,2306.0,6.0
51,0,52,0,Plaques,1.0,0.0,92.5,2312.5,92.0,2312.0,94.0,2314.0,4.0
52,0,53,0,Plaques,1.0,0.0,384.5,2323.5,384.0,2323.0,386.0,2325.0,4.0
53,0,54,0,Plaques,1.0,0.0,138.5,2368.5,138.0,2368.0,140.0,2370.0,4.0
54,0,55,0,Plaques,1.0,0.0,1466.6666,2380.111,1465.0,2379.0,1469.0,2382.0,9.0
55,0,56,0,Plaques,1.0,0.0,1520.6666,2380.111,1519.0,2379.0,1523.0,2382.0,9.0
56,0,57,0,Plaques,1.0,0.0,1488.8334,2382.8333,1488.0,2382.0,1491.0,2385.0,6.0
57,0,58,0,Plaques,1.0,0.0,1504.2106,2384.5789,1503.0,2382.0,1507.0,2389.0,19.0
58,0,59,0,Plaques,1.0,0.0,1469.8,2384.8,1468.0,2383.0,1472.0,2388.0,15.0
59,0,60,0,Plaques,1.0,0.0,1523.8,2384.8,1522.0,2383.0,1526.0,2388.0,15.0
60,0,61,0,Plaques,1.0,0.0,1489.3334,2387.3333,1489.0,2387.0,1491.0,2389.0,3.0
