object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Plaques,Probability of not plaques,Center of the object_0,Center of the object_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Size in pixels
0,0,1,0,Plaques,1.0,0.0,2051.5,107.5,2051.0,107.0,2053.0,109.0,4.0
1,0,2,0,Plaques,1.0,0.0,1865.3334,192.66667,1865.0,192.0,1867.0,194.0,3.0
2,0,3,0,Plaques,1.0,0.0,497.16666,202.16667,496.0,201.0,499.0,204.0,6.0
3,0,4,0,Plaques,1.0,0.0,500.0,205.5,499.0,204.0,502.0,208.0,8.0
4,0,5,0,Plaques,1.0,0.0,2249.0,241.0,2248.0,241.0,2251.0,242.0,3.0
5,0,6,0,Plaques,1.0,0.0,724.0,288.5,723.0,288.0,726.0,290.0,6.0
6,0,7,0,Plaques,1.0,0.0,398.0,309.2857,397.0,308.0,400.0,311.0,7.0
7,0,8,0,Plaques,1.0,0.0,368.5,405.5,368.0,405.0,370.0,407.0,4.0
8,0,9,0,Plaques,1.0,0.0,339.5,448.0,339.0,447.0,341.0,450.0,6.0
9,0,10,0,Plaques,1.0,0.0,325.5,461.5,325.0,461.0,327.0,463.0,4.0
10,0,11,0,Plaques,1.0,0.0,2239.0,517.2,2238.0,516.0,2241.0,520.0,10.0
11,0,12,0,Plaques,1.0,0.0,271.0,580.5,270.0,580.0,273.0,582.0,4.0
12,0,13,0,Plaques,1.0,0.0,2029.7891,687.0852,1987.0,629.0,2076.0,742.0,493.0
13,0,14,0,Plaques,1.0,0.0,597.0,641.5,595.0,640.0,600.0,644.0,14.0
14,0,15,0,Plaques,1.0,0.0,529.5,660.0,529.0,659.0,531.0,662.0,4.0
15,0,16,0,Plaques,1.0,0.0,127.5,697.5,127.0,697.0,129.0,699.0,4.0
16,0,17,0,Plaques,1.0,0.0,585.44165,716.89166,568.0,697.0,601.0,738.0,120.0
17,0,18,0,Plaques,1.0,0.0,775.5,698.5,775.0,698.0,777.0,700.0,4.0
18,0,19,0,Plaques,1.0,0.0,402.0,739.1667,401.0,738.0,404.0,741.0,6.0
19,0,20,0,Plaques,1.0,0.0,409.14285,743.1429,405.0,741.0,414.0,746.0,14.0
20,0,21,0,Plaques,1.0,0.0,2105.7778,742.1111,2105.0,741.0,2108.0,745.0,9.0
21,0,22,0,Plaques,1.0,0.0,486.76315,795.7895,414.0,746.0,549.0,842.0,380.0
22,0,23,0,Plaques,1.0,0.0,2102.3333,746.3333,2102.0,746.0,2104.0,748.0,3.0
23,0,24,0,Plaques,1.0,0.0,2092.848,755.95654,2086.0,748.0,2100.0,765.0,46.0
24,0,25,0,Plaques,1.0,0.0,2021.2858,839.5,2020.0,838.0,2024.0,842.0,14.0
25,0,26,0,Plaques,1.0,0.0,2174.0566,862.26416,2165.0,853.0,2184.0,872.0,53.0
26,0,27,0,Plaques,1.0,0.0,2159.6667,881.6667,2159.0,881.0,2161.0,883.0,3.0
27,0,28,0,Plaques,1.0,0.0,2147.8394,891.3214,2138.0,883.0,2159.0,900.0,56.0
28,0,29,0,Plaques,1.0,0.0,409.0,889.5,408.0,888.0,411.0,892.0,8.0
29,0,30,0,Plaques,1.0,0.0,617.8333,946.1667,617.0,945.0,620.0,948.0,6.0
30,0,31,0,Plaques,1.0,0.0,1724.5,988.5,1724.0,988.0,1726.0,990.0,4.0
31,0,32,0,Plaques,1.0,0.0,640.4286,992.2857,638.0,992.0,643.0,994.0,7.0
32,0,33,0,Plaques,1.0,0.0,94.5,993.5,94.0,993.0,96.0,995.0,4.0
33,0,34,0,Plaques,1.0,0.0,99.833336,994.9167,98.0,994.0,103.0,997.0,12.0
34,0,35,0,Plaques,1.0,0.0,668.6667,1034.6666,668.0,1034.0,670.0,1036.0,3.0
35,0,36,0,Plaques,1.0,0.0,671.0,1040.0,670.0,1039.0,673.0,1042.0,7.0
36,0,37,0,Plaques,1.0,0.0,1900.0,1061.0,1899.0,1060.0,1902.0,1063.0,7.0
37,0,38,0,Plaques,1.0,0.0,612.0,1061.75,611.0,1061.0,614.0,1063.0,4.0
38,0,39,0,Plaques,1.0,0.0,1887.6666,1072.3334,1887.0,1072.0,1889.0,1074.0,3.0
39,0,40,0,Plaques,1.0,0.0,765.3333,1078.6666,765.0,1078.0,767.0,1080.0,3.0
40,0,41,0,Plaques,1.0,0.0,1917.5,1089.5,1917.0,1089.0,1919.0,1091.0,4.0
41,0,42,0,Plaques,1.0,0.0,592.3333,1092.6666,592.0,1092.0,594.0,1094.0,3.0
42,0,43,0,Plaques,1.0,0.0,1701.2,1106.4,1700.0,1106.0,1703.0,1108.0,5.0
43,0,44,0,Plaques,1.0,0.0,1727.6,1109.75,1725.0,1108.0,1731.0,1113.0,20.0
44,0,45,0,Plaques,1.0,0.0,601.0,1111.5,600.0,1111.0,603.0,1113.0,6.0
45,0,46,0,Plaques,1.0,0.0,1852.3334,1146.8889,1851.0,1146.0,1855.0,1149.0,9.0
46,0,47,0,Plaques,1.0,0.0,1843.5,1153.5,1842.0,1152.0,1846.0,1156.0,12.0
47,0,48,0,Plaques,1.0,0.0,358.5,1168.5,358.0,1168.0,360.0,1170.0,4.0
48,0,49,0,Plaques,1.0,0.0,1901.909,1173.3636,1901.0,1172.0,1904.0,1176.0,11.0
49,0,50,0,Plaques,1.0,0.0,1278.4,1182.2,1278.0,1181.0,1280.0,1184.0,5.0
50,0,51,0,Plaques,1.0,0.0,310.66666,1189.3334,310.0,1189.0,312.0,1191.0,3.0
51,0,52,0,Plaques,1.0,0.0,335.0,1191.0,334.0,1190.0,337.0,1193.0,5.0
52,0,53,0,Plaques,1.0,0.0,316.66666,1198.6666,316.0,1198.0,318.0,1200.0,3.0
53,0,54,0,Plaques,1.0,0.0,1635.3,1207.4,1634.0,1206.0,1638.0,1210.0,10.0
54,0,55,0,Plaques,1.0,0.0,1618.8722,1230.3008,1607.0,1210.0,1634.0,1253.0,133.0
55,0,56,0,Plaques,1.0,0.0,283.33334,1214.3334,283.0,1214.0,285.0,1216.0,3.0
56,0,57,0,Plaques,1.0,0.0,696.625,1220.25,695.0,1219.0,699.0,1222.0,8.0
57,0,58,0,Plaques,1.0,0.0,297.66666,1221.6666,297.0,1221.0,299.0,1223.0,3.0
58,0,59,0,Plaques,1.0,0.0,282.5,1240.0,282.0,1239.0,284.0,1242.0,6.0
59,0,60,0,Plaques,1.0,0.0,702.2041,1261.449,699.0,1250.0,707.0,1276.0,49.0
60,0,61,0,Plaques,1.0,0.0,1596.0082,1277.336,1582.0,1253.0,1607.0,1301.0,122.0
61,0,62,0,Plaques,1.0,0.0,288.33334,1258.3334,288.0,1258.0,290.0,1260.0,3.0
62,0,63,0,Plaques,1.0,0.0,707.0,1277.5,707.0,1276.0,708.0,1280.0,4.0
63,0,64,0,Plaques,1.0,0.0,1469.5,1286.0,1468.0,1285.0,1472.0,1288.0,12.0
64,0,65,0,Plaques,1.0,0.0,1574.0,1311.3529,1567.0,1301.0,1582.0,1322.0,51.0
65,0,66,0,Plaques,1.0,0.0,1665.3334,1304.6666,1665.0,1304.0,1667.0,1306.0,3.0
66,0,67,0,Plaques,1.0,0.0,738.7818,1350.0955,735.0,1311.0,742.0,1391.0,220.0
67,0,68,0,Plaques,1.0,0.0,1559.6342,1331.0731,1554.0,1322.0,1567.0,1340.0,41.0
