object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Plaques,Probability of not plaques,Center of the object_0,Center of the object_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Size in pixels
44,0,45,0,Plaques,1.0,0.0,472.16666,989.1667,471.0,988.0,474.0,991.0,6.0
45,0,46,0,Plaques,1.0,0.0,403.57144,1018.7143,402.0,1018.0,406.0,1021.0,7.0
46,0,47,0,Plaques,1.0,0.0,421.77585,1028.5344,409.0,1021.0,435.0,1035.0,58.0
47,0,48,0,Plaques,1.0,0.0,574.4935,1025.2987,565.0,1021.0,582.0,1032.0,77.0
48,0,49,0,Plaques,1.0,0.0,1890.875,1027.75,1890.0,1026.0,1893.0,1030.0,8.0
49,0,50,0,Plaques,1.0,0.0,586.5,1028.5,586.0,1028.0,588.0,1030.0,4.0
50,0,51,0,Plaques,1.0,0.0,1877.3636,1029.909,1876.0,1029.0,1880.0,1032.0,11.0
51,0,52,0,Plaques,1.0,0.0,1869.0,1030.75,1868.0,1030.0,1871.0,1032.0,4.0
52,0,53,0,Plaques,1.0,0.0,555.3571,1032.5714,552.0,1031.0,558.0,1035.0,14.0
53,0,54,0,Plaques,1.0,0.0,1894.0,1032.0,1893.0,1031.0,1896.0,1034.0,7.0
54,0,55,0,Plaques,1.0,0.0,439.1,1036.7,437.0,1034.0,442.0,1041.0,20.0
55,0,56,0,Plaques,1.0,0.0,458.33334,1041.1222,443.0,1037.0,481.0,1046.0,90.0
56,0,57,0,Plaques,1.0,0.0,1898.9445,1042.2222,1898.0,1038.0,1902.0,1046.0,18.0
57,0,58,0,Plaques,1.0,0.0,1753.2319,1067.6553,1654.0,1039.0,1888.0,1105.0,3548.0
58,0,59,0,Plaques,1.0,0.0,514.0,1041.75,513.0,1041.0,516.0,1043.0,4.0
59,0,60,0,Plaques,1.0,0.0,1804.6,1042.6,1803.0,1042.0,1807.0,1044.0,5.0
60,0,61,0,Plaques,1.0,0.0,505.27274,1043.7273,503.0,1043.0,508.0,1046.0,11.0
61,0,62,0,Plaques,1.0,0.0,486.7143,1044.7142,484.0,1044.0,490.0,1046.0,7.0
62,0,63,0,Plaques,1.0,0.0,494.66666,1044.6666,494.0,1044.0,496.0,1046.0,3.0
63,0,64,0,Plaques,1.0,0.0,1794.6,1044.8,1793.0,1044.0,1797.0,1046.0,5.0
64,0,65,0,Plaques,1.0,0.0,1093.5,1046.5,1093.0,1046.0,1095.0,1048.0,4.0
65,0,66,0,Plaques,1.0,0.0,1648.0,1047.5,1647.0,1046.0,1650.0,1050.0,8.0
66,0,67,0,Plaques,1.0,0.0,1694.3334,1046.3334,1694.0,1046.0,1696.0,1048.0,3.0
67,0,68,0,Plaques,1.0,0.0,1791.0,1046.0,1790.0,1046.0,1793.0,1047.0,3.0
68,0,69,0,Plaques,1.0,0.0,1787.6,1047.6,1786.0,1047.0,1790.0,1049.0,5.0
69,0,70,0,Plaques,1.0,0.0,1895.2858,1049.0,1894.0,1048.0,1897.0,1051.0,7.0
70,0,71,0,Plaques,1.0,0.0,1905.3334,1048.6666,1905.0,1048.0,1907.0,1050.0,3.0
71,0,72,0,Plaques,1.0,0.0,1889.3334,1049.3334,1889.0,1049.0,1891.0,1051.0,3.0
72,0,73,0,Plaques,1.0,0.0,1692.3334,1052.3334,1692.0,1052.0,1694.0,1054.0,3.0
73,0,74,0,Plaques,1.0,0.0,1909.5,1059.0,1909.0,1058.0,1911.0,1061.0,6.0
74,0,75,0,Plaques,1.0,0.0,1056.4286,1061.2858,1056.0,1060.0,1058.0,1064.0,7.0
75,0,76,0,Plaques,1.0,0.0,1701.6666,1063.6666,1701.0,1063.0,1703.0,1065.0,3.0
76,0,77,0,Plaques,1.0,0.0,1898.1666,1064.8334,1897.0,1064.0,1900.0,1067.0,6.0
77,0,78,0,Plaques,1.0,0.0,1146.5,1067.5,1146.0,1067.0,1148.0,1069.0,4.0
78,0,79,0,Plaques,1.0,0.0,976.55554,1069.7778,972.0,1068.0,983.0,1072.0,18.0
79,0,80,0,Plaques,1.0,0.0,1120.0,1068.5,1118.0,1068.0,1123.0,1070.0,10.0
80,0,81,0,Plaques,1.0,0.0,1114.75,1069.25,1114.0,1069.0,1117.0,1071.0,4.0
81,0,82,0,Plaques,1.0,0.0,1166.5,1069.5,1166.0,1069.0,1168.0,1071.0,4.0
82,0,83,0,Plaques,1.0,0.0,1102.6666,1070.3334,1102.0,1070.0,1104.0,1072.0,3.0
83,0,84,0,Plaques,1.0,0.0,1085.1,1072.2,1083.0,1071.0,1088.0,1074.0,10.0
84,0,85,0,Plaques,1.0,0.0,1091.0,1071.75,1090.0,1071.0,1093.0,1073.0,4.0
85,0,86,0,Plaques,1.0,0.0,983.46155,1074.6154,982.0,1073.0,986.0,1077.0,13.0
86,0,87,0,Plaques,1.0,0.0,977.4706,1078.2354,977.0,1074.0,979.0,1083.0,17.0
87,0,88,0,Plaques,1.0,0.0,1068.25,1076.125,1063.0,1075.0,1075.0,1079.0,24.0
88,0,89,0,Plaques,1.0,0.0,1696.4286,1077.1428,1695.0,1076.0,1699.0,1079.0,7.0
89,0,90,0,Plaques,1.0,0.0,1253.0,1078.0,1252.0,1078.0,1255.0,1079.0,3.0
90,0,91,0,Plaques,1.0,0.0,1610.6781,1089.94,1574.0,1078.0,1636.0,1100.0,233.0
91,0,92,0,Plaques,1.0,0.0,972.0,1081.0,971.0,1079.0,974.0,1084.0,13.0
92,0,93,0,Plaques,1.0,0.0,1249.0,1079.25,1248.0,1079.0,1251.0,1081.0,4.0
93,0,94,0,Plaques,1.0,0.0,1418.3334,1079.6666,1418.0,1079.0,1420.0,1081.0,3.0
94,0,95,0,Plaques,1.0,0.0,1658.7142,1080.5714,1657.0,1080.0,1661.0,1082.0,7.0
95,0,96,0,Plaques,1.0,0.0,1044.1428,1081.5714,1042.0,1081.0,1047.0,1083.0,7.0
96,0,97,0,Plaques,1.0,0.0,1038.5714,1083.2858,1037.0,1083.0,1042.0,1085.0,7.0
97,0,98,0,Plaques,1.0,0.0,967.0,1085.1666,966.0,1084.0,969.0,1087.0,6.0
98,0,99,0,Plaques,1.0,0.0,976.96875,1093.7188,976.0,1084.0,980.0,1101.0,32.0
99,0,100,0,Plaques,1.0,0.0,1031.3334,1085.3334,1031.0,1085.0,1033.0,1087.0,3.0
100,0,101,0,Plaques,1.0,0.0,981.5,1087.5,981.0,1086.0,983.0,1090.0,8.0
101,0,102,0,Plaques,1.0,0.0,1027.3334,1086.3334,1027.0,1086.0,1029.0,1088.0,3.0
102,0,103,0,Plaques,1.0,0.0,1414.0,1086.5,1412.0,1086.0,1417.0,1088.0,8.0
103,0,104,0,Plaques,1.0,0.0,1670.6,1087.3,1667.0,1087.0,1674.0,1089.0,10.0
104,0,105,0,Plaques,1.0,0.0,970.2917,1092.625,969.0,1088.0,973.0,1098.0,24.0
105,0,106,0,Plaques,1.0,0.0,1020.6667,1088.6666,1020.0,1088.0,1022.0,1090.0,3.0
106,0,107,0,Plaques,1.0,0.0,1662.1,1088.8,1659.0,1088.0,1666.0,1091.0,10.0
107,0,108,0,Plaques,1.0,0.0,1013.0909,1090.7273,1010.0,1090.0,1017.0,1093.0,11.0
108,0,109,0,Plaques,1.0,0.0,1647.5333,1091.6,1640.0,1090.0,1655.0,1095.0,30.0
109,0,110,0,Plaques,1.0,0.0,1630.6511,1095.6046,1623.0,1093.0,1638.0,1099.0,43.0
110,0,111,0,Plaques,1.0,0.0,892.0,1096.0,891.0,1095.0,894.0,1098.0,7.0
111,0,112,0,Plaques,1.0,0.0,1613.5,1099.2,1606.0,1097.0,1622.0,1102.0,30.0
112,0,113,0,Plaques,1.0,0.0,1569.6666,1099.3334,1569.0,1099.0,1571.0,1101.0,3.0
113,0,114,0,Plaques,1.0,0.0,868.0,1101.5,867.0,1101.0,870.0,1103.0,6.0
114,0,115,0,Plaques,1.0,0.0,968.05,1102.6,962.0,1101.0,974.0,1105.0,20.0
115,0,116,0,Plaques,1.0,0.0,1596.4286,1102.7142,1594.0,1102.0,1599.0,1104.0,7.0
116,0,117,0,Plaques,1.0,0.0,898.5,1104.0,898.0,1103.0,900.0,1106.0,6.0
117,0,118,0,Plaques,1.0,0.0,1584.5,1103.5,1583.0,1103.0,1587.0,1105.0,8.0
118,0,119,0,Plaques,1.0,0.0,959.4,1105.4,958.0,1105.0,962.0,1107.0,5.0
119,0,120,0,Plaques,1.0,0.0,895.8182,1112.2424,894.0,1107.0,899.0,1118.0,33.0
120,0,121,0,Plaques,1.0,0.0,900.5,1109.0,900.0,1107.0,902.0,1112.0,8.0
121,0,122,0,Plaques,1.0,0.0,944.1429,1110.5714,942.0,1110.0,947.0,1112.0,7.0
122,0,123,0,Plaques,1.0,0.0,937.8,1112.4,937.0,1112.0,940.0,1114.0,5.0
123,0,124,0,Plaques,1.0,0.0,902.44446,1116.2222,902.0,1114.0,904.0,1119.0,9.0
124,0,125,0,Plaques,1.0,0.0,833.1667,1119.1666,832.0,1118.0,835.0,1121.0,6.0
125,0,126,0,Plaques,1.0,0.0,839.5,1119.0,839.0,1118.0,841.0,1121.0,6.0
126,0,127,0,Plaques,1.0,0.0,923.0,1118.0,922.0,1118.0,925.0,1119.0,3.0
127,0,128,0,Plaques,1.0,0.0,899.6667,1120.3334,899.0,1120.0,901.0,1122.0,3.0
128,0,129,0,Plaques,1.0,0.0,912.0,1122.25,911.0,1122.0,914.0,1124.0,4.0
129,0,130,0,Plaques,1.0,0.0,903.63635,1124.091,902.0,1123.0,906.0,1126.0,11.0
130,0,131,0,Plaques,1.0,0.0,888.5,1129.5,886.0,1129.0,892.0,1131.0,8.0
131,0,132,0,Plaques,1.0,0.0,881.36365,1131.4546,878.0,1131.0,886.0,1133.0,11.0
132,0,133,0,Plaques,1.0,0.0,869.1,1135.8,867.0,1135.0,873.0,1138.0,10.0
133,0,134,0,Plaques,1.0,0.0,806.0,1142.875,804.0,1139.0,809.0,1148.0,24.0
134,0,135,0,Plaques,1.0,0.0,858.4,1139.4,857.0,1139.0,861.0,1141.0,5.0
135,0,136,0,Plaques,1.0,0.0,1547.2,1145.1,1540.0,1139.0,1554.0,1151.0,70.0
136,0,137,0,Plaques,1.0,0.0,844.7857,1144.5714,841.0,1143.0,850.0,1147.0,14.0
137,0,138,0,Plaques,1.0,0.0,831.1071,1149.6786,823.0,1147.0,841.0,1154.0,28.0
138,0,139,0,Plaques,1.0,0.0,774.26666,1150.4667,772.0,1149.0,778.0,1153.0,15.0
139,0,140,0,Plaques,1.0,0.0,798.2292,1156.1459,793.0,1151.0,806.0,1163.0,48.0
140,0,141,0,Plaques,1.0,0.0,808.8333,1158.5834,807.0,1157.0,812.0,1161.0,12.0
141,0,142,0,Plaques,1.0,0.0,749.9091,1164.6364,748.0,1163.0,753.0,1167.0,11.0
142,0,143,0,Plaques,1.0,0.0,796.0,1164.5,795.0,1164.0,798.0,1166.0,6.0
143,0,144,0,Plaques,1.0,0.0,781.1515,1166.6364,774.0,1165.0,790.0,1170.0,33.0
144,0,145,0,Plaques,1.0,0.0,739.4545,1167.3636,738.0,1166.0,742.0,1170.0,11.0
145,0,146,0,Plaques,1.0,0.0,1042.3334,1168.3334,1042.0,1168.0,1044.0,1170.0,3.0
146,0,147,0,Plaques,1.0,0.0,770.5,1172.0,769.0,1171.0,773.0,1174.0,6.0
147,0,148,0,Plaques,1.0,0.0,708.4,1173.8,708.0,1173.0,710.0,1176.0,5.0
148,0,149,0,Plaques,1.0,0.0,747.55316,1177.766,741.0,1174.0,757.0,1181.0,47.0
149,0,150,0,Plaques,1.0,0.0,765.6667,1174.6666,765.0,1174.0,767.0,1176.0,3.0
150,0,151,0,Plaques,1.0,0.0,732.0185,1179.1296,725.0,1177.0,740.0,1182.0,54.0
151,0,152,0,Plaques,1.0,0.0,720.875,1180.25,719.0,1179.0,724.0,1182.0,8.0
152,0,153,0,Plaques,1.0,0.0,739.35486,1184.5807,736.0,1182.0,745.0,1188.0,31.0
153,0,154,0,Plaques,1.0,0.0,1686.3334,1199.3334,1686.0,1199.0,1688.0,1201.0,3.0
