object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Plaques,Probability of not plaques,Center of the object_0,Center of the object_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Size in pixels
0,0,1,0,Plaques,1.0,0.0,681.3333,223.33333,681.0,223.0,683.0,225.0,3.0
1,0,2,0,Plaques,1.0,0.0,1404.125,395.125,1403.0,394.0,1406.0,397.0,8.0
2,0,3,0,Plaques,1.0,0.0,717.0,576.5,716.0,575.0,719.0,579.0,10.0
3,0,4,0,Plaques,1.0,0.0,699.53687,607.49475,693.0,594.0,707.0,624.0,95.0
4,0,5,0,Plaques,1.0,0.0,687.4167,632.1389,683.0,624.0,693.0,641.0,36.0
5,0,6,0,Plaques,1.0,0.0,1377.2354,669.5162,1325.0,637.0,1416.0,706.0,1670.0
6,0,7,0,Plaques,1.0,0.0,673.96936,657.11224,668.0,641.0,683.0,676.0,98.0
7,0,8,0,Plaques,1.0,0.0,1412.5,656.5,1412.0,656.0,1414.0,658.0,4.0
8,0,9,0,Plaques,1.0,0.0,1294.529,683.47235,1262.0,657.0,1326.0,716.0,1465.0
9,0,10,0,Plaques,1.0,0.0,1254.0,658.5,1253.0,658.0,1256.0,660.0,4.0
10,0,11,0,Plaques,1.0,0.0,382.75,661.75,382.0,661.0,385.0,663.0,4.0
11,0,12,0,Plaques,1.0,0.0,1422.7273,662.63635,1421.0,661.0,1426.0,665.0,11.0
12,0,13,0,Plaques,1.0,0.0,1259.8182,667.4545,1258.0,666.0,1262.0,670.0,11.0
13,0,14,0,Plaques,1.0,0.0,1314.6666,668.0833,1313.0,667.0,1317.0,671.0,12.0
14,0,15,0,Plaques,1.0,0.0,1431.55,669.5,1428.0,667.0,1435.0,674.0,20.0
15,0,16,0,Plaques,1.0,0.0,1405.7,670.7,1404.0,669.0,1409.0,673.0,10.0
16,0,17,0,Plaques,1.0,0.0,1316.8,674.2,1316.0,673.0,1319.0,676.0,5.0
17,0,18,0,Plaques,1.0,0.0,1370.7142,676.1429,1370.0,675.0,1373.0,678.0,7.0
18,0,19,0,Plaques,1.0,0.0,1446.8182,680.6818,1444.0,679.0,1450.0,684.0,22.0
19,0,20,0,Plaques,1.0,0.0,1333.9546,686.0909,1332.0,682.0,1337.0,692.0,22.0
20,0,21,0,Plaques,1.0,0.0,1363.5,682.5,1363.0,682.0,1365.0,684.0,4.0
21,0,22,0,Plaques,1.0,0.0,1368.2222,686.1667,1366.0,683.0,1371.0,690.0,18.0
22,0,23,0,Plaques,1.0,0.0,1326.25,685.75,1325.0,684.0,1328.0,688.0,8.0
23,0,24,0,Plaques,1.0,0.0,1257.5,687.0,1257.0,686.0,1259.0,689.0,6.0
24,0,25,0,Plaques,1.0,0.0,1401.4552,728.6737,1351.0,688.0,1448.0,763.0,1373.0
25,0,26,0,Plaques,1.0,0.0,1331.7205,702.01074,1329.0,689.0,1337.0,716.0,93.0
26,0,27,0,Plaques,1.0,0.0,1266.875,693.875,1266.0,693.0,1269.0,696.0,8.0
27,0,28,0,Plaques,1.0,0.0,1257.3334,696.3333,1257.0,696.0,1259.0,698.0,3.0
28,0,29,0,Plaques,1.0,0.0,1264.8,698.4,1264.0,698.0,1267.0,700.0,5.0
29,0,30,0,Plaques,1.0,0.0,1262.6666,703.6667,1262.0,703.0,1264.0,705.0,3.0
30,0,31,0,Plaques,1.0,0.0,1355.0,704.0,1355.0,703.0,1356.0,706.0,3.0
31,0,32,0,Plaques,1.0,0.0,661.7143,705.4286,660.0,705.0,664.0,707.0,7.0
32,0,33,0,Plaques,1.0,0.0,657.0,710.5,656.0,709.0,659.0,713.0,6.0
33,0,34,0,Plaques,1.0,0.0,1355.2424,713.63635,1350.0,709.0,1362.0,720.0,33.0
34,0,35,0,Plaques,1.0,0.0,664.875,711.875,664.0,711.0,667.0,714.0,8.0
35,0,36,0,Plaques,1.0,0.0,1330.8163,720.12244,1327.0,713.0,1335.0,728.0,49.0
36,0,37,0,Plaques,1.0,0.0,1337.5,717.0,1337.0,716.0,1339.0,719.0,4.0
37,0,38,0,Plaques,1.0,0.0,1250.5,719.5,1250.0,719.0,1252.0,721.0,4.0
38,0,39,0,Plaques,1.0,0.0,1341.0,722.5,1340.0,721.0,1343.0,725.0,6.0
39,0,40,0,Plaques,1.0,0.0,1363.2,722.4,1362.0,722.0,1365.0,724.0,5.0
40,0,41,0,Plaques,1.0,0.0,1253.4,725.2,1253.0,724.0,1255.0,727.0,5.0
41,0,42,0,Plaques,1.0,0.0,1347.4286,731.1429,1344.0,726.0,1353.0,737.0,28.0
42,0,43,0,Plaques,1.0,0.0,1258.4,727.8,1258.0,727.0,1260.0,730.0,5.0
43,0,44,0,Plaques,1.0,0.0,1264.3334,729.6667,1264.0,729.0,1266.0,731.0,3.0
44,0,45,0,Plaques,1.0,0.0,1375.5,731.0,1374.0,730.0,1378.0,733.0,8.0
45,0,46,0,Plaques,1.0,0.0,1340.1428,743.6326,1338.0,736.0,1343.0,754.0,49.0
46,0,47,0,Plaques,1.0,0.0,1354.75,737.875,1353.0,737.0,1357.0,740.0,8.0
47,0,48,0,Plaques,1.0,0.0,1360.2,742.6,1357.0,740.0,1364.0,746.0,15.0
48,0,49,0,Plaques,1.0,0.0,1420.6666,749.6667,1420.0,749.0,1422.0,751.0,3.0
49,0,50,0,Plaques,1.0,0.0,305.66666,752.3333,305.0,752.0,307.0,754.0,3.0
50,0,51,0,Plaques,1.0,0.0,1337.8334,754.1667,1337.0,753.0,1340.0,756.0,6.0
51,0,52,0,Plaques,1.0,0.0,341.33334,772.6667,341.0,772.0,343.0,774.0,3.0
52,0,53,0,Plaques,1.0,0.0,345.2,775.4,344.0,775.0,347.0,777.0,5.0
53,0,54,0,Plaques,1.0,0.0,1367.0,780.0,1366.0,779.0,1369.0,782.0,9.0
54,0,55,0,Plaques,1.0,0.0,1599.1428,808.7143,1598.0,808.0,1601.0,811.0,7.0
55,0,56,0,Plaques,1.0,0.0,1609.2972,818.0541,1602.0,812.0,1618.0,824.0,37.0
