object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Plaques,Probability of not plaques,Center of the object_0,Center of the object_1,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1
0,0,1,0,Plaques,1.0,0.0,759.375,82.25,8.0,758.0,81.0,762.0,84.0
1,0,2,0,Plaques,1.0,0.0,791.5,83.5,4.0,791.0,83.0,793.0,85.0
2,0,3,0,Plaques,1.0,0.0,777.0,88.28571,7.0,776.0,87.0,779.0,90.0
3,0,4,0,Plaques,1.0,0.0,769.5,88.5,4.0,769.0,88.0,771.0,90.0
4,0,5,0,Plaques,1.0,0.0,782.5,88.5,4.0,782.0,88.0,784.0,90.0
5,0,6,0,Plaques,1.0,0.0,766.0,90.0,5.0,765.0,89.0,768.0,92.0
6,0,7,0,Plaques,1.0,0.0,807.5,92.0,6.0,807.0,91.0,809.0,94.0
7,0,8,0,Plaques,1.0,0.0,819.3333,92.333336,3.0,819.0,92.0,821.0,94.0
8,0,9,0,Plaques,1.0,0.0,746.6923,94.0,13.0,745.0,93.0,750.0,96.0
9,0,10,0,Plaques,1.0,0.0,818.2857,98.0,7.0,817.0,97.0,820.0,100.0
10,0,11,0,Plaques,1.0,0.0,786.6667,100.111115,9.0,786.0,98.0,789.0,103.0
11,0,12,0,Plaques,1.0,0.0,589.3333,99.666664,3.0,589.0,99.0,591.0,101.0
12,0,13,0,Plaques,1.0,0.0,741.5,100.5,4.0,741.0,100.0,743.0,102.0
13,0,14,0,Plaques,1.0,0.0,746.5,100.5,4.0,746.0,100.0,748.0,102.0
14,0,15,0,Plaques,1.0,0.0,793.0,103.28571,7.0,792.0,102.0,795.0,105.0
15,0,16,0,Plaques,1.0,0.0,820.5,104.0,6.0,820.0,103.0,822.0,106.0
16,0,17,0,Plaques,1.0,0.0,744.38464,105.61539,13.0,743.0,104.0,747.0,108.0
17,0,18,0,Plaques,1.0,0.0,827.6667,104.666664,3.0,827.0,104.0,829.0,106.0
18,0,19,0,Plaques,1.0,0.0,736.875,107.125,8.0,736.0,106.0,739.0,109.0
19,0,20,0,Plaques,1.0,0.0,786.5455,108.181816,11.0,785.0,107.0,789.0,111.0
20,0,21,0,Plaques,1.0,0.0,766.0,110.0,9.0,765.0,109.0,768.0,112.0
21,0,22,0,Plaques,1.0,0.0,807.0,109.5,6.0,806.0,109.0,809.0,111.0
22,0,23,0,Plaques,1.0,0.0,741.2857,113.21429,14.0,740.0,111.0,744.0,116.0
23,0,24,0,Plaques,1.0,0.0,781.875,114.125,8.0,781.0,113.0,784.0,116.0
24,0,25,0,Plaques,1.0,0.0,733.5,114.5,4.0,733.0,114.0,735.0,116.0
25,0,26,0,Plaques,1.0,0.0,521.8461,116.07692,13.0,519.0,115.0,525.0,118.0
26,0,27,0,Plaques,1.0,0.0,756.875,115.875,8.0,756.0,115.0,759.0,118.0
27,0,28,0,Plaques,1.0,0.0,740.5,117.5,4.0,740.0,117.0,742.0,119.0
28,0,29,0,Plaques,1.0,0.0,657.6667,121.73333,15.0,656.0,120.0,661.0,124.0
29,0,30,0,Plaques,1.0,0.0,774.92,123.44,25.0,773.0,121.0,778.0,127.0
30,0,31,0,Plaques,1.0,0.0,507.66666,122.333336,3.0,507.0,122.0,509.0,124.0
31,0,32,0,Plaques,1.0,0.0,888.0,126.0,5.0,887.0,125.0,890.0,128.0
32,0,33,0,Plaques,1.0,0.0,766.5,127.0,6.0,766.0,126.0,768.0,129.0
33,0,34,0,Plaques,1.0,0.0,775.40625,134.75,32.0,773.0,129.0,778.0,141.0
34,0,35,0,Plaques,1.0,0.0,656.125,133.125,8.0,655.0,132.0,658.0,135.0
35,0,36,0,Plaques,1.0,0.0,855.0,139.0,9.0,854.0,138.0,857.0,141.0
36,0,37,0,Plaques,1.0,0.0,810.875,140.125,8.0,810.0,139.0,813.0,142.0
37,0,38,0,Plaques,1.0,0.0,836.6667,139.66667,3.0,836.0,139.0,838.0,141.0
38,0,39,0,Plaques,1.0,0.0,757.3,141.5,10.0,756.0,140.0,760.0,144.0
39,0,40,0,Plaques,1.0,0.0,790.3333,146.33333,3.0,790.0,146.0,792.0,148.0
40,0,41,0,Plaques,1.0,0.0,759.0,148.71428,7.0,758.0,148.0,761.0,151.0
41,0,42,0,Plaques,1.0,0.0,803.5,149.0,6.0,803.0,148.0,805.0,151.0
42,0,43,0,Plaques,1.0,0.0,873.61536,151.61539,13.0,872.0,150.0,876.0,154.0
43,0,44,0,Plaques,1.0,0.0,811.0,155.6923,13.0,810.0,154.0,813.0,159.0
44,0,45,0,Plaques,1.0,0.0,850.5,156.5,4.0,850.0,156.0,852.0,158.0
45,0,46,0,Plaques,1.0,0.0,791.2857,158.0,7.0,790.0,157.0,793.0,160.0
46,0,47,0,Plaques,1.0,0.0,839.1667,158.16667,6.0,838.0,157.0,841.0,160.0
47,0,48,0,Plaques,1.0,0.0,829.3333,159.88889,9.0,828.0,159.0,832.0,162.0
48,0,49,0,Plaques,1.0,0.0,852.0,162.0,9.0,851.0,161.0,854.0,164.0
49,0,50,0,Plaques,1.0,0.0,638.875,162.875,8.0,638.0,162.0,641.0,165.0
50,0,51,0,Plaques,1.0,0.0,809.8333,165.0,12.0,809.0,162.0,812.0,168.0
51,0,52,0,Plaques,1.0,0.0,614.5,167.5,4.0,614.0,167.0,616.0,169.0
52,0,53,0,Plaques,1.0,0.0,782.8,172.4,5.0,782.0,172.0,785.0,174.0
53,0,54,0,Plaques,1.0,0.0,810.3333,172.66667,3.0,810.0,172.0,812.0,174.0
54,0,55,0,Plaques,1.0,0.0,814.125,173.875,8.0,813.0,173.0,816.0,176.0
55,0,56,0,Plaques,1.0,0.0,804.6,175.2,5.0,804.0,174.0,806.0,177.0
56,0,57,0,Plaques,1.0,0.0,851.7692,177.53847,26.0,850.0,174.0,854.0,183.0
57,0,58,0,Plaques,1.0,0.0,826.0,176.0,9.0,825.0,175.0,828.0,178.0
58,0,59,0,Plaques,1.0,0.0,889.9375,177.3125,16.0,888.0,176.0,893.0,180.0
59,0,60,0,Plaques,1.0,0.0,870.5,178.0,6.0,870.0,177.0,872.0,180.0
60,0,61,0,Plaques,1.0,0.0,817.875,178.875,8.0,817.0,178.0,820.0,181.0
61,0,62,0,Plaques,1.0,0.0,651.5,179.5,4.0,651.0,179.0,653.0,181.0
62,0,63,0,Plaques,1.0,0.0,562.5,180.5,4.0,562.0,180.0,564.0,182.0
63,0,64,0,Plaques,1.0,0.0,635.7143,183.0,7.0,634.0,182.0,638.0,185.0
64,0,65,0,Plaques,1.0,0.0,823.4,185.4,10.0,822.0,184.0,826.0,188.0
65,0,66,0,Plaques,1.0,0.0,853.8571,187.85715,28.0,851.0,185.0,858.0,191.0
66,0,67,0,Plaques,1.0,0.0,870.0,186.71428,7.0,869.0,186.0,872.0,189.0
67,0,68,0,Plaques,1.0,0.0,569.5,187.5,4.0,569.0,187.0,571.0,189.0
68,0,69,0,Plaques,1.0,0.0,639.5,188.0,6.0,639.0,187.0,641.0,190.0
69,0,70,0,Plaques,1.0,0.0,835.25,191.0,4.0,835.0,190.0,837.0,193.0
70,0,71,0,Plaques,1.0,0.0,868.3571,194.21428,14.0,867.0,191.0,871.0,198.0
71,0,72,0,Plaques,1.0,0.0,140.8,192.6,5.0,140.0,192.0,143.0,194.0
72,0,73,0,Plaques,1.0,0.0,875.0909,192.81818,11.0,873.0,192.0,878.0,195.0
73,0,74,0,Plaques,1.0,0.0,717.625,195.71875,32.0,714.0,193.0,722.0,199.0
74,0,75,0,Plaques,1.0,0.0,611.5,194.5,4.0,611.0,194.0,613.0,196.0
75,0,76,0,Plaques,1.0,0.0,611.125,199.875,8.0,610.0,199.0,613.0,202.0
76,0,77,0,Plaques,1.0,0.0,621.5,200.5,4.0,621.0,200.0,623.0,202.0
77,0,78,0,Plaques,1.0,0.0,847.25,201.0,4.0,847.0,200.0,849.0,203.0
78,0,79,0,Plaques,1.0,0.0,818.5,206.5,4.0,818.0,206.0,820.0,208.0
79,0,80,0,Plaques,1.0,0.0,663.5,207.5,4.0,663.0,207.0,665.0,209.0
80,0,81,0,Plaques,1.0,0.0,610.0,208.5,6.0,609.0,208.0,612.0,210.0
81,0,82,0,Plaques,1.0,0.0,685.5,208.5,4.0,685.0,208.0,687.0,210.0
82,0,83,0,Plaques,1.0,0.0,695.5,210.0,6.0,695.0,209.0,697.0,212.0
83,0,84,0,Plaques,1.0,0.0,639.5,212.5,4.0,639.0,212.0,641.0,214.0
84,0,85,0,Plaques,1.0,0.0,683.5,212.5,4.0,683.0,212.0,685.0,214.0
85,0,86,0,Plaques,1.0,0.0,713.6667,216.66667,3.0,713.0,216.0,715.0,218.0
86,0,87,0,Plaques,1.0,0.0,665.6,219.2,5.0,665.0,218.0,667.0,221.0
87,0,88,0,Plaques,1.0,0.0,736.5,221.5,4.0,736.0,221.0,738.0,223.0
88,0,89,0,Plaques,1.0,0.0,650.875,223.125,8.0,650.0,222.0,653.0,225.0
89,0,90,0,Plaques,1.0,0.0,667.5,223.5,4.0,667.0,223.0,669.0,225.0
90,0,91,0,Plaques,1.0,0.0,629.5,224.5,4.0,629.0,224.0,631.0,226.0
91,0,92,0,Plaques,1.0,0.0,670.5,226.5,4.0,670.0,226.0,672.0,228.0
92,0,93,0,Plaques,1.0,0.0,661.1667,227.83333,6.0,660.0,227.0,663.0,230.0
93,0,94,0,Plaques,1.0,0.0,647.0,230.71428,7.0,646.0,230.0,649.0,233.0
