object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Plaques,Probability of not plaques,Center of the object_0,Center of the object_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Size in pixels
0,0,1,0,Plaques,1.0,0.0,1123.674,1.8478261,1119.0,0.0,1129.0,5.0,46.0
1,0,2,0,Plaques,1.0,0.0,484.25,59.0,484.0,58.0,486.0,61.0,4.0
2,0,3,0,Plaques,1.0,0.0,469.5,71.5,469.0,71.0,471.0,73.0,4.0
3,0,4,0,Plaques,1.0,0.0,702.5,195.5,702.0,195.0,704.0,197.0,4.0
4,0,5,0,Plaques,1.0,0.0,712.6667,211.33333,712.0,211.0,714.0,213.0,3.0
5,0,6,0,Plaques,1.0,0.0,201.66667,250.66667,201.0,250.0,203.0,252.0,3.0
6,0,7,0,Plaques,1.0,0.0,201.28572,256.0,200.0,255.0,203.0,258.0,7.0
7,0,8,0,Plaques,1.0,0.0,199.0,260.5,198.0,260.0,201.0,262.0,6.0
8,0,9,0,Plaques,1.0,0.0,196.8,267.4,196.0,267.0,199.0,269.0,5.0
9,0,10,0,Plaques,1.0,0.0,188.66667,275.33334,188.0,275.0,190.0,277.0,3.0
10,0,11,0,Plaques,1.0,0.0,913.5,286.5,913.0,286.0,915.0,288.0,4.0
11,0,12,0,Plaques,1.0,0.0,900.3333,297.66666,900.0,297.0,902.0,299.0,3.0
12,0,13,0,Plaques,1.0,0.0,230.5,300.5,230.0,300.0,232.0,302.0,4.0
13,0,14,0,Plaques,1.0,0.0,909.6,301.8,909.0,301.0,911.0,304.0,5.0
14,0,15,0,Plaques,1.0,0.0,881.6667,304.33334,881.0,304.0,883.0,306.0,3.0
15,0,16,0,Plaques,1.0,0.0,860.875,318.125,860.0,317.0,863.0,320.0,8.0
16,0,17,0,Plaques,1.0,0.0,869.6667,320.1111,868.0,319.0,872.0,322.0,9.0
17,0,18,0,Plaques,1.0,0.0,826.5,322.2,825.0,321.0,829.0,324.0,10.0
18,0,19,0,Plaques,1.0,0.0,888.8889,323.0,888.0,321.0,891.0,326.0,9.0
19,0,20,0,Plaques,1.0,0.0,844.0,323.5,843.0,323.0,846.0,325.0,6.0
20,0,21,0,Plaques,1.0,0.0,866.9,325.1,865.0,324.0,870.0,327.0,10.0
21,0,22,0,Plaques,1.0,0.0,877.25,324.875,876.0,324.0,880.0,327.0,8.0
22,0,23,0,Plaques,1.0,0.0,881.75,325.0,881.0,324.0,883.0,327.0,4.0
23,0,24,0,Plaques,1.0,0.0,851.0,328.2857,850.0,327.0,853.0,331.0,7.0
24,0,25,0,Plaques,1.0,0.0,860.3333,329.33334,860.0,329.0,862.0,331.0,3.0
25,0,26,0,Plaques,1.0,0.0,1273.5,330.5,1273.0,330.0,1275.0,332.0,4.0
26,0,27,0,Plaques,1.0,0.0,879.8,331.6,879.0,331.0,882.0,333.0,5.0
27,0,28,0,Plaques,1.0,0.0,833.36365,349.0909,832.0,348.0,836.0,351.0,11.0
28,0,29,0,Plaques,1.0,0.0,902.5,362.0,901.0,361.0,905.0,364.0,8.0
29,0,30,0,Plaques,1.0,0.0,265.5,362.5,265.0,362.0,267.0,364.0,4.0
30,0,31,0,Plaques,1.0,0.0,922.5,365.5,922.0,365.0,924.0,367.0,4.0
31,0,32,0,Plaques,1.0,0.0,268.0,368.7143,267.0,368.0,270.0,371.0,7.0
32,0,33,0,Plaques,1.0,0.0,263.5,369.5,263.0,369.0,265.0,371.0,4.0
33,0,34,0,Plaques,1.0,0.0,992.3333,370.33334,992.0,370.0,994.0,372.0,3.0
34,0,35,0,Plaques,1.0,0.0,948.6,374.8,948.0,374.0,950.0,377.0,5.0
35,0,36,0,Plaques,1.0,0.0,957.5,383.5,957.0,383.0,959.0,385.0,4.0
36,0,37,0,Plaques,1.0,0.0,970.2,388.0,969.0,387.0,973.0,390.0,10.0
37,0,38,0,Plaques,1.0,0.0,965.5,391.5,965.0,391.0,967.0,393.0,4.0
38,0,39,0,Plaques,1.0,0.0,1344.8334,393.16666,1344.0,392.0,1347.0,395.0,6.0
39,0,40,0,Plaques,1.0,0.0,969.5,396.5,969.0,396.0,971.0,398.0,4.0
40,0,41,0,Plaques,1.0,0.0,1419.25,428.75,1418.0,428.0,1422.0,431.0,8.0
41,0,42,0,Plaques,1.0,0.0,1408.0,439.0,1407.0,438.0,1410.0,441.0,9.0
42,0,43,0,Plaques,1.0,0.0,117.5,448.5,117.0,448.0,119.0,450.0,4.0
43,0,44,0,Plaques,1.0,0.0,1377.3334,454.66666,1377.0,454.0,1379.0,456.0,3.0
44,0,45,0,Plaques,1.0,0.0,1937.5,460.0,1937.0,459.0,1939.0,462.0,4.0
45,0,46,0,Plaques,1.0,0.0,115.666664,461.33334,115.0,461.0,117.0,463.0,3.0
46,0,47,0,Plaques,1.0,0.0,1404.0,461.5,1403.0,461.0,1406.0,463.0,6.0
47,0,48,0,Plaques,1.0,0.0,1396.5,465.5,1396.0,465.0,1398.0,467.0,4.0
48,0,49,0,Plaques,1.0,0.0,113.666664,466.66666,113.0,466.0,115.0,468.0,3.0
49,0,50,0,Plaques,1.0,0.0,100.5,475.0,99.0,474.0,103.0,477.0,8.0
50,0,51,0,Plaques,1.0,0.0,651.5,493.5,651.0,493.0,653.0,495.0,4.0
51,0,52,0,Plaques,1.0,0.0,1401.7894,499.94736,1400.0,498.0,1405.0,503.0,19.0
52,0,53,0,Plaques,1.0,0.0,1414.6666,498.33334,1414.0,498.0,1416.0,500.0,3.0
53,0,54,0,Plaques,1.0,0.0,1095.5,499.5,1095.0,499.0,1097.0,501.0,4.0
54,0,55,0,Plaques,1.0,0.0,1107.8334,504.16666,1107.0,503.0,1110.0,506.0,6.0
55,0,56,0,Plaques,1.0,0.0,1120.6666,512.3333,1120.0,512.0,1122.0,514.0,3.0
56,0,57,0,Plaques,1.0,0.0,88.2,514.6,87.0,514.0,90.0,516.0,5.0
57,0,58,0,Plaques,1.0,0.0,1108.2,514.4,1107.0,514.0,1110.0,516.0,5.0
58,0,59,0,Plaques,1.0,0.0,1114.5,516.5,1114.0,516.0,1116.0,518.0,4.0
59,0,60,0,Plaques,1.0,0.0,1164.0,523.2857,1163.0,522.0,1166.0,525.0,7.0
60,0,61,0,Plaques,1.0,0.0,1170.5,522.5,1170.0,522.0,1172.0,524.0,4.0
61,0,62,0,Plaques,1.0,0.0,87.4,524.8,87.0,524.0,89.0,527.0,5.0
62,0,63,0,Plaques,1.0,0.0,1114.6,526.8,1114.0,526.0,1116.0,529.0,5.0
63,0,64,0,Plaques,1.0,0.0,1987.6666,526.3333,1987.0,526.0,1989.0,528.0,3.0
64,0,65,0,Plaques,1.0,0.0,86.0,533.7143,85.0,533.0,88.0,536.0,7.0
65,0,66,0,Plaques,1.0,0.0,82.333336,537.3333,82.0,537.0,84.0,539.0,3.0
66,0,67,0,Plaques,1.0,0.0,78.333336,547.3333,78.0,547.0,80.0,549.0,3.0
67,0,68,0,Plaques,1.0,0.0,1091.6666,584.3333,1091.0,584.0,1093.0,586.0,3.0
68,0,69,0,Plaques,1.0,0.0,556.0,630.5,555.0,630.0,558.0,632.0,6.0
69,0,70,0,Plaques,1.0,0.0,41.5,658.5,41.0,658.0,43.0,660.0,4.0
70,0,71,0,Plaques,1.0,0.0,51.5,700.5,51.0,700.0,53.0,702.0,4.0
71,0,72,0,Plaques,1.0,0.0,51.5,713.0,50.0,711.0,54.0,716.0,14.0
72,0,73,0,Plaques,1.0,0.0,543.5,717.5,543.0,717.0,545.0,719.0,4.0
73,0,74,0,Plaques,1.0,0.0,53.5,719.25,52.0,718.0,56.0,721.0,8.0
74,0,75,0,Plaques,1.0,0.0,344.5,723.5,344.0,723.0,346.0,725.0,4.0
75,0,76,0,Plaques,1.0,0.0,134.0,782.75,133.0,782.0,136.0,784.0,4.0
76,0,77,0,Plaques,1.0,0.0,86.42857,796.8571,85.0,796.0,89.0,799.0,7.0
77,0,78,0,Plaques,1.0,0.0,2037.0,804.7143,2036.0,804.0,2039.0,807.0,7.0
78,0,79,0,Plaques,1.0,0.0,551.6429,866.7857,550.0,865.0,554.0,870.0,14.0
79,0,80,0,Plaques,1.0,0.0,568.3333,869.6667,568.0,869.0,570.0,871.0,3.0
80,0,81,0,Plaques,1.0,0.0,276.5,875.5,276.0,875.0,278.0,877.0,4.0
81,0,82,0,Plaques,1.0,0.0,561.46155,883.0,561.0,880.0,563.0,887.0,13.0
82,0,83,0,Plaques,1.0,0.0,577.5,882.0,577.0,881.0,579.0,884.0,6.0
83,0,84,0,Plaques,1.0,0.0,556.0,885.2857,555.0,884.0,558.0,887.0,7.0
84,0,85,0,Plaques,1.0,0.0,549.8333,887.8333,549.0,887.0,552.0,890.0,6.0
85,0,86,0,Plaques,1.0,0.0,570.6667,895.6667,570.0,895.0,572.0,897.0,3.0
86,0,87,0,Plaques,1.0,0.0,563.5,899.5,563.0,899.0,565.0,901.0,4.0
87,0,88,0,Plaques,1.0,0.0,565.5,913.0,565.0,912.0,567.0,915.0,4.0
88,0,89,0,Plaques,1.0,0.0,652.5,919.5,652.0,919.0,654.0,921.0,4.0
89,0,90,0,Plaques,1.0,0.0,1527.5,946.0,1527.0,945.0,1529.0,948.0,6.0
90,0,91,0,Plaques,1.0,0.0,963.3333,1040.6666,963.0,1040.0,965.0,1042.0,3.0
91,0,92,0,Plaques,1.0,0.0,961.5,1045.5,961.0,1045.0,963.0,1047.0,4.0
92,0,93,0,Plaques,1.0,0.0,401.5,1050.5,401.0,1050.0,403.0,1052.0,4.0
93,0,94,0,Plaques,1.0,0.0,1347.4,1051.2,1347.0,1050.0,1349.0,1053.0,5.0
94,0,95,0,Plaques,1.0,0.0,2001.75,1055.0834,1999.0,1054.0,2004.0,1058.0,12.0
95,0,96,0,Plaques,1.0,0.0,1326.6666,1059.1666,1326.0,1058.0,1328.0,1062.0,6.0
96,0,97,0,Plaques,1.0,0.0,389.5,1061.5,389.0,1061.0,391.0,1063.0,4.0
97,0,98,0,Plaques,1.0,0.0,1999.3334,1061.3334,1999.0,1061.0,2001.0,1063.0,3.0
98,0,99,0,Plaques,1.0,0.0,1993.0,1062.5,1992.0,1062.0,1995.0,1064.0,6.0
99,0,100,0,Plaques,1.0,0.0,377.33334,1076.3334,377.0,1076.0,379.0,1078.0,3.0
100,0,101,0,Plaques,1.0,0.0,2001.6666,1079.6666,2001.0,1079.0,2003.0,1081.0,3.0
101,0,102,0,Plaques,1.0,0.0,367.5,1093.5,367.0,1093.0,369.0,1095.0,4.0
102,0,103,0,Plaques,1.0,0.0,1297.3334,1094.3334,1297.0,1094.0,1299.0,1096.0,3.0
103,0,104,0,Plaques,1.0,0.0,1260.2858,1097.1428,1259.0,1096.0,1262.0,1099.0,7.0
104,0,105,0,Plaques,1.0,0.0,1888.2,1096.4,1887.0,1096.0,1890.0,1098.0,5.0
105,0,106,0,Plaques,1.0,0.0,362.33334,1098.3334,362.0,1098.0,364.0,1100.0,3.0
106,0,107,0,Plaques,1.0,0.0,363.5,1104.5,363.0,1104.0,365.0,1106.0,4.0
107,0,108,0,Plaques,1.0,0.0,358.0,1109.5,357.0,1109.0,360.0,1111.0,4.0
108,0,109,0,Plaques,1.0,0.0,348.5,1115.5,348.0,1115.0,350.0,1117.0,4.0
109,0,110,0,Plaques,1.0,0.0,346.0,1125.5,345.0,1124.0,348.0,1128.0,10.0
110,0,111,0,Plaques,1.0,0.0,338.5,1138.5,338.0,1138.0,340.0,1140.0,4.0
111,0,112,0,Plaques,1.0,0.0,1343.6666,1139.6666,1343.0,1139.0,1345.0,1141.0,3.0
112,0,113,0,Plaques,1.0,0.0,1467.0,1161.5,1466.0,1161.0,1469.0,1163.0,6.0
113,0,114,0,Plaques,1.0,0.0,849.6667,1173.3334,849.0,1173.0,851.0,1175.0,3.0
