object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Plaques,Probability of not plaques,Center of the object_0,Center of the object_1,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1
0,0,1,0,Plaques,1.0,0.0,128.71428,117.0,7.0,128.0,116.0,131.0,119.0
1,0,2,0,Plaques,1.0,0.0,378.125,170.875,8.0,377.0,170.0,380.0,173.0
2,0,3,0,Plaques,1.0,0.0,750.6667,298.66666,3.0,750.0,298.0,752.0,300.0
3,0,4,0,Plaques,1.0,0.0,819.6667,302.66666,3.0,819.0,302.0,821.0,304.0
4,0,5,0,Plaques,1.0,0.0,518.2857,305.0,7.0,517.0,304.0,520.0,307.0
5,0,6,0,Plaques,1.0,0.0,779.0,309.7143,7.0,778.0,309.0,781.0,312.0
6,0,7,0,Plaques,1.0,0.0,811.5,332.5,4.0,811.0,332.0,813.0,334.0
7,0,8,0,Plaques,1.0,0.0,288.5,380.5,4.0,288.0,380.0,290.0,382.0
8,0,9,0,Plaques,1.0,0.0,285.25,382.875,8.0,284.0,382.0,288.0,385.0
9,0,10,0,Plaques,1.0,0.0,313.5,387.5,4.0,313.0,387.0,315.0,389.0
10,0,11,0,Plaques,1.0,0.0,278.2857,388.42856,7.0,277.0,388.0,281.0,390.0
11,0,12,0,Plaques,1.0,0.0,267.5,390.5,8.0,266.0,390.0,270.0,392.0
12,0,13,0,Plaques,1.0,0.0,271.33334,390.33334,3.0,271.0,390.0,273.0,392.0
13,0,14,0,Plaques,1.0,0.0,470.5,391.5,4.0,470.0,391.0,472.0,393.0
14,0,15,0,Plaques,1.0,0.0,257.875,393.875,8.0,257.0,393.0,260.0,396.0
15,0,16,0,Plaques,1.0,0.0,268.125,396.125,8.0,267.0,395.0,270.0,398.0
16,0,17,0,Plaques,1.0,0.0,483.2,431.4,5.0,482.0,431.0,485.0,433.0
17,0,18,0,Plaques,1.0,0.0,488.2857,431.42856,7.0,487.0,431.0,491.0,433.0
18,0,19,0,Plaques,1.0,0.0,469.5,432.5,4.0,469.0,432.0,471.0,434.0
19,0,20,0,Plaques,1.0,0.0,82.0,435.2857,7.0,81.0,434.0,84.0,437.0
20,0,21,0,Plaques,1.0,0.0,407.5,434.5,4.0,407.0,434.0,409.0,436.0
21,0,22,0,Plaques,1.0,0.0,318.33334,443.66666,3.0,318.0,443.0,320.0,445.0
22,0,23,0,Plaques,1.0,0.0,467.5,447.5,4.0,467.0,447.0,469.0,449.0
23,0,24,0,Plaques,1.0,0.0,316.36365,450.18182,11.0,315.0,449.0,319.0,453.0
24,0,25,0,Plaques,1.0,0.0,307.0,454.5,6.0,306.0,454.0,309.0,456.0
25,0,26,0,Plaques,1.0,0.0,311.66666,455.1111,9.0,310.0,454.0,314.0,457.0
26,0,27,0,Plaques,1.0,0.0,292.1,456.1,10.0,290.0,455.0,295.0,458.0
27,0,28,0,Plaques,1.0,0.0,298.0,455.75,4.0,297.0,455.0,300.0,457.0
28,0,29,0,Plaques,1.0,0.0,317.2857,456.57144,7.0,316.0,456.0,320.0,458.0
29,0,30,0,Plaques,1.0,0.0,271.5,461.5,8.0,270.0,461.0,274.0,463.0
30,0,31,0,Plaques,1.0,0.0,264.0,463.0,7.0,263.0,462.0,266.0,465.0
31,0,32,0,Plaques,1.0,0.0,752.5,477.5,4.0,752.0,477.0,754.0,479.0
32,0,33,0,Plaques,1.0,0.0,322.5,490.0,6.0,322.0,489.0,324.0,492.0
33,0,34,0,Plaques,1.0,0.0,330.5,505.5,4.0,330.0,505.0,332.0,507.0
34,0,35,0,Plaques,1.0,0.0,117.2,551.6,5.0,116.0,551.0,119.0,553.0
35,0,36,0,Plaques,1.0,0.0,946.0,555.0,5.0,945.0,554.0,948.0,557.0
36,0,37,0,Plaques,1.0,0.0,573.5,579.5,4.0,573.0,579.0,575.0,581.0
37,0,38,0,Plaques,1.0,0.0,857.5,601.5,4.0,857.0,601.0,859.0,603.0
38,0,39,0,Plaques,1.0,0.0,245.65517,607.931,29.0,243.0,604.0,249.0,613.0
39,0,40,0,Plaques,1.0,0.0,850.5,641.5,4.0,850.0,641.0,852.0,643.0
40,0,41,0,Plaques,1.0,0.0,866.8333,645.8333,6.0,866.0,645.0,869.0,648.0
41,0,42,0,Plaques,1.0,0.0,979.125,645.875,8.0,978.0,645.0,981.0,648.0
42,0,43,0,Plaques,1.0,0.0,930.6667,664.6667,3.0,930.0,664.0,932.0,666.0
43,0,44,0,Plaques,1.0,0.0,803.5,685.5,4.0,803.0,685.0,805.0,687.0
44,0,45,0,Plaques,1.0,0.0,349.5,700.5,4.0,349.0,700.0,351.0,702.0
45,0,46,0,Plaques,1.0,0.0,805.3333,714.3333,3.0,805.0,714.0,807.0,716.0
46,0,47,0,Plaques,1.0,0.0,672.5,725.5,4.0,672.0,725.0,674.0,727.0
47,0,48,0,Plaques,1.0,0.0,365.66666,726.6667,3.0,365.0,726.0,367.0,728.0
48,0,49,0,Plaques,1.0,0.0,482.5,753.0,8.0,481.0,752.0,485.0,755.0
49,0,50,0,Plaques,1.0,0.0,502.5,791.5,4.0,502.0,791.0,504.0,793.0
50,0,51,0,Plaques,1.0,0.0,887.0,797.5,8.0,886.0,796.0,889.0,800.0
51,0,52,0,Plaques,1.0,0.0,838.64703,828.4706,17.0,836.0,826.0,842.0,832.0
52,0,53,0,Plaques,1.0,0.0,209.0,830.5,6.0,208.0,830.0,211.0,832.0
53,0,54,0,Plaques,1.0,0.0,757.8,836.6,5.0,757.0,836.0,760.0,838.0
54,0,55,0,Plaques,1.0,0.0,831.41174,840.1177,17.0,830.0,838.0,834.0,843.0
55,0,56,0,Plaques,1.0,0.0,828.5625,848.75,16.0,827.0,847.0,831.0,852.0
56,0,57,0,Plaques,1.0,0.0,818.6667,849.6667,3.0,818.0,849.0,820.0,851.0
57,0,58,0,Plaques,1.0,0.0,419.06668,855.73334,15.0,417.0,854.0,422.0,858.0
58,0,59,0,Plaques,1.0,0.0,447.33334,859.3333,3.0,447.0,859.0,449.0,861.0
59,0,60,0,Plaques,1.0,0.0,748.6667,876.3333,3.0,748.0,876.0,750.0,878.0
60,0,61,0,Plaques,1.0,0.0,770.1667,877.1667,6.0,769.0,876.0,772.0,879.0
61,0,62,0,Plaques,1.0,0.0,785.5,877.5,4.0,785.0,877.0,787.0,879.0
62,0,63,0,Plaques,1.0,0.0,610.875,919.125,8.0,610.0,918.0,613.0,921.0
63,0,64,0,Plaques,1.0,0.0,869.8333,922.1667,6.0,869.0,921.0,872.0,924.0
64,0,65,0,Plaques,1.0,0.0,591.3333,925.3333,3.0,591.0,925.0,593.0,927.0
65,0,66,0,Plaques,1.0,0.0,721.4,934.8,5.0,721.0,934.0,723.0,937.0
66,0,67,0,Plaques,1.0,0.0,841.5,936.5,4.0,841.0,936.0,843.0,938.0
67,0,68,0,Plaques,1.0,0.0,738.25,938.0,4.0,738.0,937.0,740.0,940.0
68,0,69,0,Plaques,1.0,0.0,417.16666,956.8333,6.0,416.0,956.0,419.0,959.0
69,0,70,0,Plaques,1.0,0.0,418.5,971.0,6.0,418.0,970.0,420.0,973.0
70,0,71,0,Plaques,1.0,0.0,755.38464,1004.38464,13.0,754.0,1003.0,758.0,1007.0
71,0,72,0,Plaques,1.0,0.0,280.16666,1056.8334,6.0,279.0,1056.0,282.0,1059.0
72,0,73,0,Plaques,1.0,0.0,808.0,1073.6923,26.0,805.0,1071.0,812.0,1077.0
73,0,74,0,Plaques,1.0,0.0,254.16667,1112.8334,6.0,253.0,1112.0,256.0,1115.0
74,0,75,0,Plaques,1.0,0.0,792.5,1132.5,4.0,792.0,1132.0,794.0,1134.0
75,0,76,0,Plaques,1.0,0.0,788.8,1150.0,10.0,787.0,1149.0,791.0,1152.0
76,0,77,0,Plaques,1.0,0.0,1009.3333,1157.6666,3.0,1009.0,1157.0,1011.0,1159.0
77,0,78,0,Plaques,1.0,0.0,133.5,1244.5,4.0,133.0,1244.0,135.0,1246.0
78,0,79,0,Plaques,1.0,0.0,299.35483,1248.129,31.0,297.0,1245.0,303.0,1252.0
79,0,80,0,Plaques,1.0,0.0,802.875,1257.875,8.0,802.0,1257.0,805.0,1260.0
80,0,81,0,Plaques,1.0,0.0,87.666664,1265.6666,3.0,87.0,1265.0,89.0,1267.0
81,0,82,0,Plaques,1.0,0.0,115.666664,1268.6666,3.0,115.0,1268.0,117.0,1270.0
82,0,83,0,Plaques,1.0,0.0,297.1111,1291.6666,9.0,296.0,1290.0,299.0,1294.0
83,0,84,0,Plaques,1.0,0.0,308.35294,1295.6177,34.0,305.0,1293.0,312.0,1299.0
84,0,85,0,Plaques,1.0,0.0,292.33334,1297.1111,9.0,291.0,1296.0,295.0,1299.0
85,0,86,0,Plaques,1.0,0.0,293.0,1333.0,7.0,292.0,1332.0,295.0,1335.0
86,0,87,0,Plaques,1.0,0.0,602.0,1339.8,30.0,598.0,1338.0,607.0,1343.0
87,0,88,0,Plaques,1.0,0.0,301.33334,1341.3334,3.0,301.0,1341.0,303.0,1343.0
88,0,89,0,Plaques,1.0,0.0,586.125,1344.875,8.0,585.0,1344.0,588.0,1347.0
